aluguel_id,cliente_id,hospedagem_id,data_inicio,data_fim,preco_total
5489,5489,49,2023-01-14,2023-01-20,4740.0
549,549,6,2023-08-03,2023-08-09,5964.0
5490,5490,23,2024-02-03,2024-02-10,6923.0
5491,5491,42,2022-12-21,2022-12-23,968.0
5492,5492,32,2022-09-09,2022-09-15,2808.0
5493,5493,15,2023-07-26,2023-07-27,946.0
5494,5494,36,2022-05-14,2022-05-18,1744.0
5495,5495,39,2022-12-30,2023-01-02,2904.0
5496,5496,28,2023-12-27,2023-12-31,408.0
5497,5497,38,2023-10-16,2023-10-21,3205.0
5498,5498,41,2022-05-31,2022-06-01,786.0
5499,5499,23,2023-01-04,2023-01-05,118.0
55,55,1,2022-03-07,2022-03-11,1968.0
550,550,2,2023-05-11,2023-05-15,888.0
5500,5500,30,2022-07-01,2022-07-05,1728.0
5501,5501,42,2023-10-24,2023-10-27,2424.0
5502,5502,35,2023-12-06,2023-12-12,4962.0
5503,5503,39,2022-11-01,2022-11-08,1995.0
5504,5504,7,2023-11-23,2023-11-30,3934.0
5505,5505,27,2024-01-24,2024-01-31,2940.0
5506,5506,24,2022-12-26,2022-12-28,610.0
5507,5507,17,2022-09-25,2022-09-26,633.0
5508,5508,31,2023-09-14,2023-09-16,1256.0
5509,5509,39,2023-11-26,2023-11-30,3412.0
551,551,3,2022-08-29,2022-08-30,181.0
5510,5510,38,2023-04-22,2023-04-28,2070.0
5511,5511,34,2022-07-02,2022-07-05,2724.0
5512,5512,35,2023-03-20,2023-03-24,3456.0
5513,5513,5,2022-10-30,2022-10-31,786.0
5514,5514,31,2023-01-08,2023-01-13,1200.0
5515,5515,33,2023-01-30,2023-02-02,2883.0
5516,5516,33,2022-10-13,2022-10-20,2674.0
5517,5517,32,2023-03-13,2023-03-18,1290.0
5518,5518,35,2022-03-31,2022-04-02,780.0
5519,5519,26,2023-09-27,2023-09-28,867.0
552,552,1,2023-10-09,2023-10-12,1626.0
5520,5520,42,2023-05-20,2023-05-27,4116.0
5521,5521,36,2024-01-16,2024-01-22,4308.0
5522,5522,30,2024-02-28,2024-03-02,1854.0
5523,5523,30,2023-03-14,2023-03-21,1841.0
5524,5524,41,2023-07-12,2023-07-15,2613.0
5525,5525,38,2023-02-26,2023-03-02,2992.0
5526,5526,37,2022-05-14,2022-05-16,1380.0
5527,5527,41,2023-05-07,2023-05-13,4296.0
5528,5528,12,2023-04-10,2023-04-11,218.0
5529,5529,39,2023-12-17,2023-12-19,1282.0
553,553,7,2022-04-27,2022-05-01,3376.0
5530,5530,36,2023-09-30,2023-10-04,2104.0
5531,5531,43,2023-12-22,2023-12-25,1758.0
5532,5532,40,2023-05-04,2023-05-08,1520.0
5533,5533,42,2023-05-08,2023-05-13,3200.0
5534,5534,19,2022-10-30,2022-10-31,911.0
5535,5535,34,2023-10-20,2023-10-27,4207.0
5536,5536,33,2023-08-27,2023-08-29,1032.0
5537,5537,6,2022-06-16,2022-06-17,237.0
5538,5538,17,2022-11-19,2022-11-20,165.0
5539,5539,46,2023-01-09,2023-01-16,6853.0
554,554,2,2023-02-01,2023-02-06,4445.0
5540,5540,29,2024-02-18,2024-02-20,1702.0
5541,5541,39,2023-01-19,2023-01-23,3504.0
5542,5542,35,2022-09-26,2022-10-01,1420.0
5543,5543,39,2022-04-06,2022-04-09,750.0
5544,5544,37,2022-04-30,2022-05-05,4030.0
5545,5545,38,2023-02-16,2023-02-19,2973.0
5546,5546,37,2023-03-15,2023-03-18,2715.0
5547,5547,39,2022-04-21,2022-04-25,3428.0
5548,5548,39,2023-07-22,2023-07-24,1066.0
5549,5549,40,2023-07-23,2023-07-25,1398.0
555,555,1,2023-07-17,2023-07-18,992.0
5550,5550,31,2022-09-04,2022-09-07,2595.0
5551,5551,39,2022-05-16,2022-05-23,6258.0
5552,5552,35,2022-11-19,2022-11-23,1344.0
5553,5553,37,2023-04-25,2023-05-02,6489.0
5554,5554,38,2023-07-05,2023-07-09,2112.0
5555,5555,37,2022-04-02,2022-04-08,1860.0
5556,5556,46,2022-06-15,2022-06-21,4050.0
5557,5557,39,2023-03-13,2023-03-17,728.0
5558,5558,40,2023-06-18,2023-06-19,309.0
5559,5559,45,2023-03-03,2023-03-07,3644.0
556,556,6,2023-07-04,2023-07-10,5796.0
5560,5560,14,2024-01-15,2024-01-19,3296.0
5561,5561,41,2023-06-21,2023-06-28,5250.0
5562,5562,35,2022-06-29,2022-07-03,800.0
5563,5563,33,2023-03-16,2023-03-21,3760.0
5564,5564,38,2022-10-04,2022-10-07,1185.0
5565,5565,36,2023-10-18,2023-10-20,894.0
5566,5566,42,2022-04-20,2022-04-24,568.0
5567,5567,32,2023-12-05,2023-12-07,1388.0
5568,5568,34,2023-08-28,2023-08-29,302.0
5569,5569,38,2022-06-09,2022-06-10,963.0
557,557,7,2023-07-15,2023-07-19,1652.0
5570,5570,36,2022-05-04,2022-05-09,580.0
5571,5571,36,2023-12-08,2023-12-12,3952.0
5572,5572,40,2023-10-07,2023-10-09,1734.0
5573,5573,39,2022-03-08,2022-03-14,4074.0
5574,5574,23,2023-02-26,2023-02-27,795.0
5575,5575,40,2022-03-22,2022-03-29,3269.0
5576,5576,38,2023-09-28,2023-10-01,2754.0
5577,5577,38,2022-10-18,2022-10-22,1084.0
5578,5578,34,2023-02-03,2023-02-08,1905.0
5579,5579,15,2022-05-05,2022-05-08,1353.0
558,558,2,2023-06-04,2023-06-05,599.0
5580,5580,36,2022-09-24,2022-09-27,2106.0
5581,5581,33,2022-09-12,2022-09-15,399.0
5582,5582,36,2022-09-16,2022-09-21,2270.0
5583,5583,50,2023-01-13,2023-01-18,4865.0
5584,5584,34,2022-06-29,2022-07-01,1098.0
5585,5585,40,2023-08-11,2023-08-17,3918.0
5586,5586,35,2023-10-27,2023-10-28,132.0
5587,5587,37,2023-12-06,2023-12-12,3372.0
5588,5588,43,2022-12-20,2022-12-23,900.0
5589,5589,41,2022-04-07,2022-04-09,960.0
559,559,6,2022-10-04,2022-10-09,2410.0
5590,5590,35,2023-10-10,2023-10-14,616.0
5591,5591,39,2022-04-20,2022-04-27,6342.0
5592,5592,27,2023-02-01,2023-02-02,391.0
5593,5593,38,2022-05-14,2022-05-17,1413.0
5594,5594,41,2022-06-12,2022-06-17,4905.0
5595,5595,35,2022-05-13,2022-05-20,5635.0
5596,5596,27,2023-10-12,2023-10-15,732.0
5597,5597,38,2022-11-07,2022-11-14,2205.0
5598,5598,31,2023-12-10,2023-12-12,1832.0
5599,5599,37,2022-09-24,2022-09-28,2772.0
56,56,1,2022-12-28,2023-01-04,1974.0
560,560,4,2022-08-21,2022-08-23,476.0
5600,5600,38,2023-03-21,2023-03-24,618.0
5601,5601,43,2023-02-10,2023-02-11,409.0
5602,5602,33,2024-01-31,2024-02-05,3510.0
5603,5603,28,2024-02-26,2024-03-02,4560.0
5604,5604,40,2023-11-25,2023-11-27,1076.0
5605,5605,37,2023-05-19,2023-05-25,654.0
5606,5606,39,2022-07-21,2022-07-26,2880.0
5607,5607,35,2022-08-18,2022-08-23,3955.0
5608,5608,32,2023-11-22,2023-11-23,137.0
5609,5609,34,2022-10-30,2022-11-02,1464.0
561,561,7,2024-01-02,2024-01-06,1552.0
5610,5610,36,2023-06-08,2023-06-15,3115.0
5611,5611,40,2022-10-14,2022-10-21,2149.0
5612,5612,39,2023-03-20,2023-03-25,625.0
5613,5613,42,2022-12-17,2022-12-24,3528.0
5614,5614,46,2023-03-04,2023-03-08,2808.0
5615,5615,41,2023-04-13,2023-04-19,3144.0
5616,5616,24,2024-01-30,2024-02-02,1275.0
5617,5617,41,2023-12-25,2023-12-26,143.0
5618,5618,40,2022-05-15,2022-05-17,412.0
5619,5619,7,2022-05-08,2022-05-15,2303.0
562,562,5,2022-07-28,2022-07-31,897.0
5620,5620,40,2023-04-05,2023-04-12,2457.0
5621,5621,35,2023-04-24,2023-04-30,1680.0
5622,5622,41,2022-07-19,2022-07-25,3456.0
5623,5623,42,2023-09-20,2023-09-23,2043.0
5624,5624,40,2023-12-17,2023-12-19,692.0
5625,5625,41,2022-10-27,2022-10-29,1066.0
5626,5626,42,2022-05-22,2022-05-27,4415.0
5627,5627,35,2023-11-05,2023-11-12,1176.0
5628,5628,39,2022-10-06,2022-10-09,303.0
5629,5629,33,2023-01-28,2023-02-04,3332.0
563,563,1,2023-06-01,2023-06-06,705.0
5630,5630,41,2022-12-13,2022-12-16,2658.0
5631,5631,45,2022-04-11,2022-04-16,1405.0
5632,5632,46,2022-04-10,2022-04-16,4836.0
5633,5633,38,2022-05-27,2022-05-28,709.0
5634,5634,35,2023-12-29,2024-01-04,4878.0
5635,5635,34,2023-01-09,2023-01-13,1400.0
5636,5636,22,2023-03-11,2023-03-12,308.0
5637,5637,37,2023-05-26,2023-05-29,1164.0
5638,5638,36,2023-04-29,2023-05-05,1170.0
5639,5639,42,2023-06-21,2023-06-26,2710.0
564,564,6,2024-02-06,2024-02-12,3684.0
5640,5640,47,2022-06-16,2022-06-20,816.0
5641,5641,36,2024-02-06,2024-02-13,5705.0
5642,5642,29,2022-09-05,2022-09-08,342.0
5643,5643,41,2023-08-13,2023-08-18,2735.0
5644,5644,38,2022-05-02,2022-05-07,1335.0
5645,5645,33,2022-12-26,2022-12-27,902.0
5646,5646,39,2024-01-23,2024-01-27,3008.0
5647,5647,20,2022-09-06,2022-09-10,3440.0
5648,5648,40,2024-01-19,2024-01-24,3285.0
5649,5649,43,2022-04-20,2022-04-27,5831.0
565,565,7,2023-04-21,2023-04-26,3495.0
5650,5650,11,2023-09-10,2023-09-11,863.0
5651,5651,29,2023-01-05,2023-01-11,5076.0
5652,5652,47,2023-03-03,2023-03-07,832.0
5653,5653,30,2022-09-10,2022-09-13,1101.0
5654,5654,40,2022-10-05,2022-10-09,2616.0
5655,5655,20,2022-07-31,2022-08-02,644.0
5656,5656,34,2023-06-07,2023-06-14,5061.0
5657,5657,34,2023-08-27,2023-08-31,736.0
5658,5658,17,2022-12-08,2022-12-09,305.0
5659,5659,44,2022-07-29,2022-08-01,957.0
566,566,7,2023-06-30,2023-07-02,1624.0
5660,5660,37,2022-08-13,2022-08-20,1176.0
5661,5661,32,2022-09-01,2022-09-07,1230.0
5662,5662,30,2024-02-16,2024-02-20,2160.0
5663,5663,50,2023-04-18,2023-04-22,548.0
5664,5664,41,2023-10-17,2023-10-22,3340.0
5665,5665,31,2022-09-03,2022-09-09,2598.0
5666,5666,37,2022-05-09,2022-05-11,1158.0
5667,5667,29,2022-09-09,2022-09-10,354.0
5668,5668,29,2023-08-16,2023-08-19,1077.0
5669,5669,35,2023-08-23,2023-08-28,4450.0
567,567,1,2022-12-10,2022-12-11,793.0
5670,5670,48,2024-01-06,2024-01-09,1614.0
5671,5671,34,2023-09-07,2023-09-10,1152.0
5672,5672,27,2023-02-23,2023-02-27,3004.0
5673,5673,24,2023-01-06,2023-01-12,4350.0
5674,5674,32,2024-02-13,2024-02-20,5383.0
5675,5675,31,2022-07-12,2022-07-17,3965.0
5676,5676,42,2023-10-15,2023-10-22,987.0
5677,5677,34,2022-09-07,2022-09-12,2630.0
5678,5678,50,2022-03-22,2022-03-28,3948.0
5679,5679,29,2023-08-02,2023-08-08,5256.0
568,568,7,2024-02-21,2024-02-28,5194.0
5680,5680,42,2022-04-09,2022-04-14,2635.0
5681,5681,25,2022-06-04,2022-06-10,3624.0
5682,5682,10,2022-07-16,2022-07-17,526.0
5683,5683,41,2023-12-13,2023-12-18,800.0
5684,5684,37,2023-07-10,2023-07-15,2985.0
5685,5685,41,2022-10-26,2022-10-31,4930.0
5686,5686,39,2023-08-05,2023-08-06,758.0
5687,5687,39,2022-06-07,2022-06-13,792.0
5688,5688,43,2022-04-07,2022-04-10,1155.0
5689,5689,44,2023-12-23,2023-12-27,2088.0
569,569,2,2022-07-26,2022-07-27,315.0
5690,5690,36,2023-09-13,2023-09-16,990.0
5691,5691,40,2023-03-16,2023-03-22,672.0
5692,5692,44,2023-02-11,2023-02-13,1068.0
5693,5693,40,2022-11-07,2022-11-12,3630.0
5694,5694,38,2023-09-10,2023-09-16,3756.0
5695,5695,36,2023-08-28,2023-08-30,1544.0
5696,5696,41,2023-04-05,2023-04-12,1449.0
5697,5697,38,2022-08-27,2022-08-29,1364.0
5698,5698,33,2024-03-02,2024-03-08,4638.0
5699,5699,36,2022-07-02,2022-07-05,714.0
57,57,1,2023-04-26,2023-05-01,1235.0
570,570,7,2023-05-01,2023-05-07,2640.0
5700,5700,42,2022-12-15,2022-12-16,281.0
5701,5701,41,2022-05-16,2022-05-18,1918.0
5702,5702,51,2022-03-27,2022-03-29,274.0
5703,5703,43,2023-10-22,2023-10-28,3936.0
5704,5704,43,2023-05-07,2023-05-11,2744.0
5705,5705,48,2022-06-17,2022-06-20,2994.0
5706,5706,33,2023-10-21,2023-10-28,6972.0
5707,5707,39,2022-04-30,2022-05-04,2144.0
5708,5708,38,2023-01-03,2023-01-09,960.0
5709,5709,31,2023-11-29,2023-12-04,4125.0
571,571,1,2022-08-16,2022-08-22,5700.0
5710,5710,30,2023-07-27,2023-07-28,719.0
5711,5711,18,2022-04-01,2022-04-06,3225.0
5712,5712,39,2022-05-09,2022-05-15,4452.0
5713,5713,27,2023-03-09,2023-03-12,2946.0
5714,5714,34,2022-06-22,2022-06-28,4500.0
5715,5715,43,2022-12-17,2022-12-18,392.0
5716,5716,26,2023-08-19,2023-08-24,865.0
5717,5717,36,2022-03-10,2022-03-15,2675.0
5718,5718,31,2023-09-01,2023-09-04,1305.0
5719,5719,40,2023-12-12,2023-12-16,2728.0
572,572,7,2023-10-08,2023-10-11,2805.0
5720,5720,41,2024-01-23,2024-01-28,2100.0
5721,5721,36,2023-07-10,2023-07-12,588.0
5722,5722,43,2022-07-22,2022-07-27,4630.0
5723,5723,41,2022-05-10,2022-05-15,2690.0
5724,5724,48,2023-01-11,2023-01-17,1962.0
5725,5725,31,2024-02-25,2024-02-28,2940.0
5726,5726,30,2022-10-18,2022-10-21,1554.0
5727,5727,51,2023-01-14,2023-01-18,3432.0
5728,5728,30,2023-02-17,2023-02-21,2544.0
5729,5729,43,2023-12-27,2024-01-03,3241.0
573,573,7,2023-06-24,2023-06-27,1992.0
5730,5730,40,2023-06-15,2023-06-22,2359.0
5731,5731,40,2022-05-02,2022-05-09,4480.0
5732,5732,38,2022-04-03,2022-04-04,690.0
5733,5733,42,2023-05-17,2023-05-19,280.0
5734,5734,39,2023-01-07,2023-01-11,892.0
5735,5735,30,2023-01-04,2023-01-05,142.0
5736,5736,33,2022-09-05,2022-09-09,1072.0
5737,5737,23,2022-06-17,2022-06-18,615.0
5738,5738,34,2023-09-11,2023-09-12,694.0
5739,5739,35,2023-08-29,2023-08-31,814.0
574,574,8,2022-05-20,2022-05-23,1773.0
5740,5740,38,2022-10-08,2022-10-10,1704.0
5741,5741,8,2022-10-15,2022-10-17,1896.0
5742,5742,31,2023-08-15,2023-08-18,2103.0
5743,5743,43,2023-02-09,2023-02-14,1025.0
5744,5744,25,2024-02-12,2024-02-14,1278.0
5745,5745,41,2022-03-25,2022-04-01,5180.0
5746,5746,35,2023-03-26,2023-03-29,1035.0
5747,5747,22,2023-09-26,2023-09-29,942.0
5748,5748,37,2022-09-16,2022-09-19,2790.0
5749,5749,29,2022-03-19,2022-03-20,948.0
575,575,2,2023-05-20,2023-05-22,1362.0
5750,5750,32,2022-10-22,2022-10-29,3850.0
5751,5751,32,2024-01-18,2024-01-19,305.0
5752,5752,14,2022-11-27,2022-11-29,338.0
5753,5753,42,2023-07-14,2023-07-16,808.0
5754,5754,33,2022-09-10,2022-09-16,4632.0
5755,5755,42,2024-01-21,2024-01-23,254.0
5756,5756,22,2022-07-06,2022-07-12,4782.0
5757,5757,38,2023-11-29,2023-12-06,4333.0
5758,5758,44,2022-12-17,2022-12-21,2352.0
5759,5759,45,2023-01-08,2023-01-13,1325.0
576,576,5,2022-11-22,2022-11-23,810.0
5760,5760,44,2022-12-23,2022-12-28,3355.0
5761,5761,25,2022-08-22,2022-08-24,760.0
5762,5762,50,2023-04-14,2023-04-15,791.0
5763,5763,39,2023-01-04,2023-01-06,1854.0
5764,5764,44,2022-07-24,2022-07-28,428.0
5765,5765,39,2023-10-17,2023-10-24,5264.0
5766,5766,36,2022-11-02,2022-11-09,6937.0
5767,5767,44,2023-08-12,2023-08-17,1280.0
5768,5768,7,2023-01-06,2023-01-07,295.0
5769,5769,26,2024-02-10,2024-02-11,197.0
577,577,6,2022-11-10,2022-11-12,828.0
5770,5770,35,2022-10-30,2022-11-01,1546.0
5771,5771,41,2023-06-15,2023-06-18,2913.0
5772,5772,38,2023-03-27,2023-03-31,972.0
5773,5773,36,2023-08-25,2023-08-27,282.0
5774,5774,33,2022-10-21,2022-10-24,2493.0
5775,5775,42,2023-04-04,2023-04-09,4155.0
5776,5776,35,2022-10-13,2022-10-19,1890.0
5777,5777,40,2022-04-28,2022-04-30,1712.0
5778,5778,40,2022-05-13,2022-05-14,339.0
5779,5779,45,2022-07-21,2022-07-27,1998.0
578,578,4,2022-09-20,2022-09-23,1950.0
5780,5780,41,2023-07-10,2023-07-16,3408.0
5781,5781,41,2023-06-29,2023-07-02,1611.0
5782,5782,25,2023-03-23,2023-03-26,2667.0
5783,5783,41,2022-05-30,2022-06-03,2952.0
5784,5784,35,2023-02-18,2023-02-21,813.0
5785,5785,45,2023-11-21,2023-11-27,4104.0
5786,5786,35,2022-09-09,2022-09-15,3558.0
5787,5787,29,2024-02-25,2024-02-26,738.0
5788,5788,43,2022-12-11,2022-12-16,4895.0
5789,5789,49,2022-06-17,2022-06-20,1551.0
579,579,2,2023-04-06,2023-04-10,2140.0
5790,5790,35,2022-11-30,2022-12-06,1800.0
5791,5791,29,2022-04-05,2022-04-06,271.0
5792,5792,47,2022-04-12,2022-04-19,749.0
5793,5793,43,2023-09-22,2023-09-26,2904.0
5794,5794,14,2022-07-12,2022-07-18,864.0
5795,5795,38,2022-06-22,2022-06-29,4116.0
5796,5796,35,2023-02-05,2023-02-11,1650.0
5797,5797,28,2023-06-08,2023-06-10,1430.0
5798,5798,32,2023-06-03,2023-06-09,2250.0
5799,5799,44,2022-06-14,2022-06-18,580.0
58,58,1,2023-03-09,2023-03-12,2841.0
580,580,3,2022-05-12,2022-05-17,3880.0
5800,5800,31,2022-05-11,2022-05-16,2420.0
5801,5801,40,2022-06-07,2022-06-09,248.0
5802,5802,28,2023-09-02,2023-09-04,1476.0
5803,5803,44,2022-04-19,2022-04-22,1125.0
5804,5804,50,2022-06-20,2022-06-26,3150.0
5805,5805,45,2023-02-10,2023-02-11,372.0
5806,5806,44,2023-02-10,2023-02-17,3010.0
5807,5807,44,2024-01-05,2024-01-11,4350.0
5808,5808,38,2022-10-11,2022-10-15,728.0
5809,5809,42,2023-06-18,2023-06-20,1298.0
581,581,4,2023-04-02,2023-04-07,4715.0
5810,5810,34,2023-10-04,2023-10-06,1456.0
5811,5811,42,2023-08-10,2023-08-11,269.0
5812,5812,37,2023-08-25,2023-08-30,4725.0
5813,5813,44,2023-10-20,2023-10-26,4668.0
5814,5814,39,2023-09-14,2023-09-21,3808.0
5815,5815,51,2022-06-20,2022-06-23,777.0
5816,5816,36,2023-11-03,2023-11-07,2880.0
5817,5817,42,2023-06-13,2023-06-17,1456.0
5818,5818,35,2023-06-25,2023-07-02,3444.0
5819,5819,39,2023-01-12,2023-01-18,2712.0
582,582,4,2023-08-14,2023-08-17,2622.0
5820,5820,43,2023-05-19,2023-05-22,1308.0
5821,5821,37,2022-07-01,2022-07-05,3764.0
5822,5822,10,2023-06-15,2023-06-17,1572.0
5823,5823,38,2022-06-30,2022-07-04,3200.0
5824,5824,17,2024-02-02,2024-02-08,5556.0
5825,5825,41,2022-11-02,2022-11-07,1025.0
5826,5826,39,2023-11-18,2023-11-25,2296.0
5827,5827,9,2023-04-22,2023-04-24,1830.0
5828,5828,45,2023-08-10,2023-08-13,342.0
5829,5829,7,2022-04-22,2022-04-23,460.0
583,583,2,2023-03-31,2023-04-05,1990.0
5830,5830,44,2023-05-21,2023-05-24,528.0
5831,5831,41,2022-10-21,2022-10-25,1608.0
5832,5832,36,2023-09-21,2023-09-28,1015.0
5833,5833,36,2023-02-06,2023-02-11,1420.0
5834,5834,42,2022-06-01,2022-06-08,3682.0
5835,5835,36,2022-06-24,2022-06-30,4602.0
5836,5836,40,2022-04-23,2022-04-26,1044.0
5837,5837,40,2022-10-22,2022-10-24,734.0
5838,5838,26,2023-07-30,2023-08-01,916.0
5839,5839,4,2023-07-15,2023-07-16,296.0
584,584,5,2024-02-15,2024-02-18,2943.0
5840,5840,40,2023-01-01,2023-01-03,388.0
5841,5841,40,2022-04-22,2022-04-27,2490.0
5842,5842,37,2022-10-08,2022-10-09,247.0
5843,5843,29,2023-06-24,2023-06-30,3402.0
5844,5844,12,2023-11-20,2023-11-21,202.0
5845,5845,34,2022-12-14,2022-12-20,3774.0
5846,5846,17,2023-01-06,2023-01-07,142.0
5847,5847,28,2022-06-26,2022-06-27,103.0
5848,5848,30,2024-02-22,2024-02-27,1125.0
5849,5849,4,2022-07-02,2022-07-09,2107.0
585,585,6,2022-12-28,2023-01-03,900.0
5850,5850,28,2023-07-19,2023-07-22,1929.0
5851,5851,34,2023-04-09,2023-04-11,1960.0
5852,5852,41,2023-03-20,2023-03-22,1064.0
5853,5853,32,2023-10-09,2023-10-14,3025.0
5854,5854,33,2022-07-10,2022-07-15,1000.0
5855,5855,20,2023-11-03,2023-11-10,5768.0
5856,5856,42,2023-11-26,2023-12-02,5352.0
5857,5857,51,2023-04-18,2023-04-25,2394.0
5858,5858,22,2022-09-19,2022-09-20,464.0
5859,5859,36,2022-09-08,2022-09-14,924.0
586,586,4,2023-08-19,2023-08-24,880.0
5860,5860,41,2022-10-01,2022-10-06,1655.0
5861,5861,34,2023-08-24,2023-08-26,972.0
5862,5862,42,2023-03-19,2023-03-22,1551.0
5863,5863,41,2022-12-03,2022-12-08,980.0
5864,5864,37,2023-09-11,2023-09-15,616.0
5865,5865,52,2023-01-10,2023-01-15,4215.0
5866,5866,28,2024-02-01,2024-02-03,1334.0
5867,5867,45,2023-10-19,2023-10-26,5173.0
5868,5868,39,2023-06-09,2023-06-15,5118.0
5869,5869,25,2023-06-05,2023-06-06,389.0
587,587,3,2023-05-06,2023-05-13,5516.0
5870,5870,46,2023-02-10,2023-02-12,1722.0
5871,5871,23,2022-07-23,2022-07-25,690.0
5872,5872,40,2023-07-28,2023-08-03,4854.0
5873,5873,42,2022-10-20,2022-10-27,4515.0
5874,5874,30,2023-02-08,2023-02-15,5880.0
5875,5875,40,2022-12-29,2022-12-30,639.0
5876,5876,40,2023-09-10,2023-09-14,2140.0
5877,5877,44,2023-08-04,2023-08-11,4109.0
5878,5878,38,2022-07-17,2022-07-19,1616.0
5879,5879,41,2023-09-12,2023-09-14,324.0
588,588,8,2024-01-06,2024-01-10,2624.0
5880,5880,41,2023-02-24,2023-03-02,3378.0
5881,5881,42,2022-05-11,2022-05-17,2046.0
5882,5882,46,2023-08-13,2023-08-15,562.0
5883,5883,34,2024-02-02,2024-02-05,2232.0
5884,5884,16,2023-05-27,2023-05-31,2496.0
5885,5885,38,2023-12-08,2023-12-09,443.0
5886,5886,43,2023-06-22,2023-06-26,3508.0
5887,5887,34,2023-12-07,2023-12-14,1680.0
5888,5888,35,2024-01-31,2024-02-05,4820.0
5889,5889,37,2023-09-23,2023-09-29,4122.0
589,589,6,2023-04-10,2023-04-16,4668.0
5890,5890,34,2022-11-29,2022-12-02,1890.0
5891,5891,32,2023-04-29,2023-05-01,1746.0
5892,5892,34,2024-03-01,2024-03-02,436.0
5893,5893,27,2022-03-27,2022-04-01,940.0
5894,5894,34,2023-09-19,2023-09-26,5215.0
5895,5895,43,2023-08-14,2023-08-21,3276.0
5896,5896,40,2022-03-09,2022-03-14,4360.0
5897,5897,39,2022-03-15,2022-03-19,2956.0
5898,5898,47,2023-08-13,2023-08-16,2904.0
5899,5899,40,2023-10-03,2023-10-10,1701.0
59,59,1,2023-02-11,2023-02-13,1512.0
590,590,1,2022-12-13,2022-12-16,771.0
5900,5900,38,2022-09-18,2022-09-24,3690.0
5901,5901,38,2023-03-11,2023-03-16,960.0
5902,5902,37,2023-08-04,2023-08-09,4415.0
5903,5903,37,2024-02-03,2024-02-06,1323.0
5904,5904,42,2022-12-02,2022-12-07,3420.0
5905,5905,38,2023-08-27,2023-09-03,1141.0
5906,5906,37,2022-09-09,2022-09-11,492.0
5907,5907,37,2024-01-26,2024-02-01,1194.0
5908,5908,42,2022-07-18,2022-07-24,4392.0
5909,5909,38,2023-11-05,2023-11-11,3144.0
591,591,9,2022-11-02,2022-11-09,2268.0
5910,5910,41,2023-11-17,2023-11-20,2220.0
5911,5911,34,2022-10-09,2022-10-14,4980.0
5912,5912,45,2022-06-07,2022-06-14,6006.0
5913,5913,32,2023-02-25,2023-03-04,5684.0
5914,5914,39,2022-09-24,2022-09-28,1060.0
5915,5915,43,2022-10-19,2022-10-24,1485.0
5916,5916,51,2023-04-14,2023-04-15,457.0
5917,5917,44,2022-12-09,2022-12-16,4669.0
5918,5918,45,2023-05-19,2023-05-23,3660.0
5919,5919,39,2023-12-04,2023-12-11,2310.0
592,592,4,2022-03-24,2022-03-31,5173.0
5920,5920,32,2022-11-15,2022-11-17,548.0
5921,5921,43,2023-02-05,2023-02-08,582.0
5922,5922,39,2023-11-15,2023-11-16,313.0
5923,5923,40,2023-12-02,2023-12-09,4851.0
5924,5924,18,2023-09-06,2023-09-11,3820.0
5925,5925,32,2024-02-27,2024-03-05,6482.0
5926,5926,39,2022-11-24,2022-12-01,1008.0
5927,5927,39,2022-09-14,2022-09-18,2604.0
5928,5928,37,2022-05-13,2022-05-20,5222.0
5929,5929,35,2022-07-15,2022-07-18,924.0
593,593,7,2024-02-05,2024-02-08,324.0
5930,5930,41,2023-11-16,2023-11-21,1910.0
5931,5931,31,2024-02-18,2024-02-22,1836.0
5932,5932,38,2022-09-11,2022-09-15,1528.0
5933,5933,32,2022-09-23,2022-09-25,844.0
5934,5934,52,2023-04-18,2023-04-25,1113.0
5935,5935,32,2023-02-08,2023-02-09,481.0
5936,5936,43,2022-05-25,2022-05-29,1940.0
5937,5937,39,2022-10-14,2022-10-18,784.0
5938,5938,46,2023-08-06,2023-08-11,3605.0
5939,5939,18,2022-06-17,2022-06-24,2723.0
594,594,5,2023-07-22,2023-07-29,5453.0
5940,5940,34,2023-02-02,2023-02-09,5964.0
5941,5941,26,2022-06-13,2022-06-15,1264.0
5942,5942,29,2023-02-21,2023-02-24,1032.0
5943,5943,14,2023-11-30,2023-12-01,402.0
5944,5944,31,2022-08-27,2022-09-02,5040.0
5945,5945,41,2023-07-30,2023-08-04,2985.0
5946,5946,40,2023-05-10,2023-05-13,2859.0
5947,5947,44,2023-06-25,2023-07-01,4608.0
5948,5948,9,2023-11-24,2023-12-01,5509.0
5949,5949,36,2023-09-12,2023-09-17,2625.0
595,595,7,2024-01-07,2024-01-12,4140.0
5950,5950,23,2022-08-07,2022-08-09,450.0
5951,5951,27,2023-07-03,2023-07-04,767.0
5952,5952,43,2024-01-05,2024-01-12,3906.0
5953,5953,35,2023-01-16,2023-01-22,3750.0
5954,5954,36,2022-08-06,2022-08-11,2410.0
5955,5955,31,2023-06-01,2023-06-05,2336.0
5956,5956,8,2023-08-27,2023-08-28,410.0
5957,5957,53,2023-04-19,2023-04-20,450.0
5958,5958,42,2023-07-30,2023-07-31,924.0
5959,5959,35,2023-09-09,2023-09-10,901.0
596,596,3,2023-08-21,2023-08-26,1470.0
5960,5960,31,2023-01-31,2023-02-02,1316.0
5961,5961,41,2023-01-01,2023-01-06,4135.0
